"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-23","0.00","0.0","0.0","75","83","71","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-24","1.73","0.0","0.0","78","87","70","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-25","0.00","0.0","0.0","76","82","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-26","0.00","0.0","0.0","72","78","64",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-27","0.11","0.0","0.0","70","77","62","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-28","0.00","0.0","0.0","71","82","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-29","0.00","0.0","0.0","71","77","67",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-30","0.00","0.0","0.0","72","80","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-01","0.53","0.0","0.0","72","78","67","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-02","0.00","0.0","0.0","77","89","71","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-03","0.00","0.0","0.0","79","89","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-04","0.00","0.0","0.0","77","85","70",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-05","0.00","0.0","0.0","76","83","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-06","0.00","0.0","0.0","73","77","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-07","1.92","0.0","0.0","73","83","69","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-08","0.00","0.0","0.0","77","87","70","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-09","0.00","0.0","0.0","77","83","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-10","0.00","0.0","0.0","75","83","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-11","0.16","0.0","0.0","78","88","73","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-12","0.01","0.0","0.0","81","91","75",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-13","0.03","0.0","0.0","84","93","70","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-14","0.21","0.0","0.0","70","70","65","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-15","0.01","0.0","0.0","73","84","68","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-16","0.00","0.0","0.0","77","83","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-17","0.00","0.0","0.0","77","84","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-18","0.00","0.0","0.0","78","85","72",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-19","0.00","0.0","0.0","80","91","75",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-20","0.00","0.0","0.0","84","94","77","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-21","0.00","0.0","0.0","86","95","79",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-22","0.62","0.0","0.0","84","88","73","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-23","0.37","0.0","0.0","76","81","71","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-24","0.78","0.0","0.0","71","74","64","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-25","0.00","0.0","0.0","67","72","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-26","0.00","0.0","0.0","70","76","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-27","0.00","0.0","0.0","71","78","65",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-28","0.00","0.0","0.0","76","83","70",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-29","0.01","0.0","0.0","73","76","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-30","0.00","0.0","0.0","72","83","62",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-31","0.00","0.0","0.0","75","86","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-01","0.00","0.0","0.0","78","88","69",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-02","0.01","0.0","0.0","77","85","71","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-03","0.00","0.0","0.0","75","83","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-04","0.06","0.0","0.0","77","83","73","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-05","0.27","0.0","0.0","76","82","71","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-06","0.00","0.0","0.0","73","80","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-07","0.39","0.0","0.0","70","72","66","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-08","0.00","0.0","0.0","71","82","66","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-09","0.00","0.0","0.0","74","83","65",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-10","0.00","0.0","0.0","74","82","67",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-11","0.00","0.0","0.0","74","81","67",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-12","0.21","0.0","0.0","71","78","65","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-13","0.00","0.0","0.0","78","87","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-14","0.00","0.0","0.0","76","81","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-15","0.44","0.0","0.0","73","76","68","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-16","0.00","0.0","0.0","77","88","70","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-17","0.00","0.0","0.0","75","80","69","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-18","0.27","0.0","0.0","76","81","73","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-19","0.00","0.0","0.0","78","87","73",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-20","0.00","0.0","0.0","78","85","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-21","0.00","0.0","0.0","78","87","70",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-22","0.17","0.0","0.0","78","86","74","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-23","0.06","0.0","0.0","78","84","69","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-24","0.00","0.0","0.0","74","84","65",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-25","0.00","0.0","0.0","71","80","64",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-26","0.00","0.0","0.0","71","80","62",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-27","0.00","0.0","0.0","69","80","60",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-28","0.00","0.0","0.0","68","78","60",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-29","0.57","0.0","0.0","65","69","62","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-30","0.05","0.0","0.0","67","80","60","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-31","0.00","0.0","0.0","74","86","65",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-01","0.00","0.0","0.0","66","74","56",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-02","0.54","0.0","0.0","63","68","54","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-03","0.46","0.0","0.0","63","73","59","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-04","0.00","0.0","0.0","70","79","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-05","0.00","0.0","0.0","74","81","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-06","0.50","0.0","0.0","70","74","62","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-07","0.00","0.0","0.0","66","74","61",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-08","0.00","0.0","0.0","67","75","59",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-09","0.00","0.0","0.0","65","72","56",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-10","0.00","0.0","0.0","65","75","57",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-11","0.00","0.0","0.0","67","80","56",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-12","0.00","0.0","0.0","69","80","59",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-13","0.40","0.0","0.0","70","80","61","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-14","0.00","0.0","0.0","72","79","67","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-15","0.00","0.0","0.0","73","81","66","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-16","0.00","0.0","0.0","73","79","68","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-17","0.00","0.0","0.0","71","78","67","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-18","0.00","0.0","0.0","71","77","67","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-19","0.26","0.0","0.0","72","77","69","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-20","0.00","0.0","0.0","75","81","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-21","0.00","0.0","0.0","76","81","71",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-22","0.00","0.0","0.0","75","83","67",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-23","0.00","0.0","0.0","77","88","68",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-24","0.00","0.0","0.0","77","92","65",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-25","0.00","0.0","0.0","74","85","65",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-26","0.00","0.0","0.0","71","78","67","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-27","0.00","0.0","0.0","75","87","69","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-28","0.00","0.0","0.0","75","80","60","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-29","0.00","0.0","0.0","62","69","54",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-30","0.04","0.0","0.0","61","67","54","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-01","0.00","0.0","0.0","58","69","50",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-02","0.00","0.0","0.0","62","73","52",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-03","0.00","0.0","0.0","60","70","51",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-04","0.00","0.0","0.0","62","72","55",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-05","0.00","0.0","0.0","69","83","63",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-06","0.00","0.0","0.0","72","81","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-07","0.00","0.0","0.0","70","79","63","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-08","0.04","0.0","0.0","71","73","70","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-09","0.34","0.0","0.0","71","76","70","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-10","0.00","0.0","0.0","74","84","66",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-11","0.02","0.0","0.0","68","77","62",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-12","0.08","0.0","0.0","61","66","54","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-13","0.00","0.0","0.0","59","67","53","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-14","0.01","0.0","0.0","65","74","60","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-15","0.01","0.0","0.0","68","74","65","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-16","0.00","0.0","0.0","62","69","46",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-17","0.00","0.0","0.0","50","60","42",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-18","0.00","0.0","0.0","58","71","50",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-19","0.00","0.0","0.0","61","70","51",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-20","0.00","0.0","0.0","65","75","56",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-21","0.00","0.0","0.0","63","76","48",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-22","0.00","0.0","0.0","61","72","49",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-23","0.00","0.0","0.0","63","73","55","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-24","0.51","0.0","0.0","69","74","65","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-25","0.00","0.0","0.0","63","66","58","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-26","0.00","0.0","0.0","57","59","50",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-27","0.00","0.0","0.0","54","61","46",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-28","0.00","0.0","0.0","60","68","50",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-29","2.84","0.0","0.0","63","67","60","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-30","0.36","0.0","0.0","57","62","47","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-10-31","0.00","0.0","0.0","53","59","44",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-01","0.00","0.0","0.0","49","61","38",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-02","0.00","0.0","0.0","63","71","60","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-03","0.00","0.0","0.0","64","73","51","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-04","0.00","0.0","0.0","53","57","44",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-05","0.05","0.0","0.0","55","61","51","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-06","0.00","0.0","0.0","62","66","47","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-07","0.78","0.0","0.0","48","50","41","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-08","0.00","0.0","0.0","43","48","41",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-09","0.00","0.0","0.0","46","55","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-10","0.00","0.0","0.0","44","53","25","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-11","0.00","0.0","0.0","29","38","24",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-12","0.00","0.0","0.0","36","46","29",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-13","0.03","0.0","0.0","43","47","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-14","0.00","0.0","0.0","41","46","36",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-15","0.00","0.0","0.0","43","51","36",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-16","0.13","0.0","0.0","52","57","44","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-17","0.00","0.0","0.0","45","48","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-18","0.20","0.0","0.0","42","57","28","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-19","0.25","0.0","0.0","53","58","40","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-20","0.00","0.0","0.0","42","47","37",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-21","0.00","0.0","0.0","47","57","40",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-22","0.35","0.0","0.0","50","54","35","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-23","0.00","0.0","0.0","37","43","31",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-24","0.00","0.0","0.0","40","48","33",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-25","0.00","0.0","0.0","45","54","37",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-26","0.00","0.0","0.0","48","52","40",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-27","0.00","0.0","0.0","44","52","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-28","0.00","0.0","0.0","42","52","31",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-29","0.00","0.0","0.0","52","64","40",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-11-30","0.01","0.0","0.0","43","53","35",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-01","0.01","0.0","0.0","49","53","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-02","0.00","0.0","0.0","42","49","35",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-03","0.00","0.0","0.0","43","49","37",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-04","0.00","0.0","0.0","44","51","35","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-05","0.30","0.0","0.0","53","58","50","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-06","0.01","0.0","0.0","49","56","40","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-07","0.00","0.0","0.0","42","45","38",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-08","0.00","0.0","0.0","38","40","35",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-09","0.33","3.4","0.0","35","37","30","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-10","0.00","0.0","3.1","33","38","30",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-11","0.00","0.0","2.0","36","41","33",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-12","0.00","0.0","0.0","44","53","31",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-13","0.00","0.0","0.0","28","32","20",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-14","0.06","1.4","1.2","27","32","22","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-15","0.10","1.3","0.0","24","28","20","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-16","0.00","0.0","1.2","30","39","24",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-17","0.00","0.0","0.0","35","37","32",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-18","0.02","0.0","0.0","38","48","33",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-19","0.00","0.0","0.0","47","55","41",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-20","0.00","0.0","0.0","46","51","34",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-21","0.00","0.0","0.0","36","41","30",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-22","0.00","0.0","0.0","39","49","33","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-12-23","0.62","0.0","0.0","44","52","39","    1",,,,,,,,,,,,,,,,,,
